   Date   , 01:00, 02:00, 03:00, 04:00, 05:00, 06:00, 07:00, 08:00, 09:00, 10:00, 11:00, 12:00, 13:00, 14:00, 15:00, 16:00, 17:00, 18:00, 19:00, 20:00, 21:00, 22:00, 23:00, 24:00
22-02-2020, 7.762, 8.213, 8.229, 8.784, 9.147, 9.284, 8.162, 6.103, 4.125, 2.230, 1.842, 6.213, 7.624, 7.263, 7.339, 8.216, 9.853, 9.335, 8.837, 5.872, 5.294, 6.172, 7.247, 8.015
23-02-2020, 9.513, 9.205,10.625, 2.162, 0.490, 0.659, 0.611, 0.583, 0.356, 0.319, 0.360, 0.650, 1.752, 0.919, 0.629, 0.724, 0.858, 1.196, 2.033, 8.121, 4.311, 3.906, 3.881, 3.893
24-02-2020, 6.005, 2.477, 1.432, 1.244, 1.370, 0.851, 0.849, 3.019, 2.546, 1.116, 1.376, 1.605, 1.403, 1.289, 1.091, 1.124, 1.524, 2.022, 4.212, 4.643, 5.276, 6.396, 4.463, 3.332
25-02-2020, 3.770, 3.665, 3.412, 2.976, 2.984, 3.430, 3.059, 2.906, 2.113, 2.389, 2.622, 2.712, 2.784, 1.875, 1.189, 2.425, 2.226, 1.051, 1.731, 3.005, 3.025, 3.688, 3.902, 3.654
26-02-2020, 2.803, 2.964, 2.767, 3.047, 3.429, 3.653, 5.444, 3.344, 2.208, 2.806, 3.225, 3.899, 5.291, 2.929, 2.521, 1.738, 3.255, 3.961, 5.040,11.155, 6.260, 5.646, 6.359, 7.069
27-02-2020, 6.419, 5.645, 5.080, 4.736, 4.161, 2.984, 1.544, 3.048, 4.050, 4.328, 2.684, 2.572, 3.385, 3.698, 3.884, 2.759, 2.874, 3.377, 3.398, 4.630, 4.606, 5.432, 5.311, 6.255
28-02-2020, 5.048, 7.749, 6.065, 5.770, 4.930, 4.445, 5.297, 5.073, 4.878, 3.991, 1.868, 1.679, 1.078, 1.104, 1.313, 2.535, 4.060, 9.511, 8.617, 5.345, 3.928, 3.299, 2.531, 1.851
29-02-2020, 2.866, 3.139, 8.100,13.073,17.453,18.738,18.462,10.747, 0.836, 1.521, 3.101, 3.601, 2.442, 2.425, 2.099, 1.852, 1.113, 2.407, 3.879, 5.070, 4.682, 4.769, 5.947, 6.945
01-03-2020, 6.847, 6.289, 4.184, 3.826, 4.452, 4.392, 5.989, 5.169, 4.352, 4.058, 4.177, 3.688, 3.099, 3.293, 3.241, 1.674, 2.071, 1.888, 2.871, 3.740, 3.950, 5.435, 5.555, 5.030
02-03-2020, 2.923, 2.262, 1.273, 4.711, 0.820, 1.173, 1.544, 2.359, 2.697, 3.331, 3.044, 3.430, 3.189, 2.838, 3.332, 4.145, 3.832, 3.511, 3.714, 4.446, 4.600, 4.564, 4.751, 4.559
