   Date   , 01:00, 02:00, 03:00, 04:00, 05:00, 06:00, 07:00, 08:00, 09:00, 10:00, 11:00, 12:00, 13:00, 14:00, 15:00, 16:00, 17:00, 18:00, 19:00, 20:00, 21:00, 22:00, 23:00, 24:00
24-05-2022, 1.000, 0.000,-1.000, 1.000, 2.000, 1.000, 0.000, 0.000,-1.000, 0.000, 1.000, 0.000, 2.000, 2.000, 1.000, 2.000, 0.000,-1.000, 1.000, 2.000, 4.000, 7.000, 7.000, 4.000
25-05-2022, 1.000, 1.000, 1.000, 1.000, 1.000,-2.000, 1.000, 1.000,-1.000, 0.000, 1.000, 2.000, 1.000, 1.000, 2.000, 1.000, 0.000, 2.000, 3.000, 1.000, 5.000, 7.000, 4.000, 7.000
26-05-2022, 4.000, 1.000, 2.000, 2.000, 8.000, 5.000, 3.000, 2.000, 3.000, 2.000, 2.000, 3.000, 2.000, 1.000,-1.000, 1.000, 2.000, 3.000, 4.000, 2.000, 0.000, 0.000,-1.000,-3.000
27-05-2022,-3.000,-3.000,-2.000, 4.000, 2.000,-1.000, 4.000, 6.000,10.000, 6.000, 8.000, 6.000, 7.000,      ,      , 0.000, 3.000, 3.000, 0.000, 2.000, 5.000, 6.000, 4.000, 4.000
28-05-2022, 5.000, 7.000, 5.000, 1.000, 0.000, 2.000, 3.000, 0.000, 2.000, 4.000, 3.000, 2.000, 1.000, 1.000, 1.000, 2.000, 4.000, 3.000, 3.000, 4.000, 6.000, 4.000, 4.000, 3.000
29-05-2022, 3.000, 2.000, 2.000, 2.000, 3.000, 3.000, 2.000, 0.000,-1.000, 0.000, 0.000, 1.000, 3.000, 2.000, 1.000, 3.000, 1.000, 1.000, 1.000, 3.000, 3.000,-2.000,-3.000, 1.000
30-05-2022, 3.000, 3.000, 4.000, 3.000, 4.000, 4.000, 3.000, 3.000, 2.000, 4.000, 4.000, 6.000, 5.000, 5.000, 2.000, 2.000, 6.000, 4.000, 3.000, 3.000, 7.000, 8.000, 6.000,11.000
31-05-2022, 7.000, 2.000, 2.000, 6.000, 4.000, 4.000, 8.000, 5.000, 3.000, 3.000, 3.000, 6.000, 4.000, 2.000, 5.000, 5.000, 4.000, 4.000, 5.000,10.000, 8.000, 9.000, 7.000, 6.000
01-06-2022, 6.000, 7.000, 6.000, 6.000, 5.000, 6.000, 9.000, 8.000, 9.000, 6.000, 6.000, 6.000, 4.000, 4.000, 4.000, 5.000, 6.000, 4.000, 3.000, 6.000, 9.000, 8.000, 9.000, 9.000
02-06-2022,14.000,13.000,15.000,17.000,17.000,21.000,17.000, 9.000,11.000, 7.000, 3.000, 6.000, 6.000, 7.000, 6.000, 9.000, 7.000, 7.000, 8.000, 6.000, 7.000,12.000,14.000,18.000
03-06-2022,17.000,11.000,10.000, 7.000,10.000, 7.000, 9.000,12.000,10.000, 8.000, 9.000, 8.000,10.000,12.000,12.000, 7.000,10.000, 9.000, 9.000, 8.000,12.000, 8.000, 8.000, 7.000
04-06-2022, 6.000, 6.000, 7.000, 9.000,10.000,11.000, 9.000,15.000,10.000, 7.000, 7.000, 9.000, 8.000, 6.000, 7.000, 7.000, 5.000, 7.000, 6.000, 5.000,13.000,10.000, 7.000,12.000
05-06-2022,10.000, 7.000, 9.000,10.000,10.000, 9.000, 9.000,12.000,16.000,12.000,13.000,13.000,15.000,15.000,11.000,16.000,10.000,13.000,15.000,17.000,15.000,10.000,10.000,10.000
06-06-2022,10.000, 9.000,13.000,11.000, 8.000, 6.000, 4.000, 3.000, 2.000, 4.000, 4.000, 5.000, 7.000, 7.000, 6.000, 6.000, 7.000, 8.000, 8.000, 8.000,13.000,10.000, 8.000, 7.000
07-06-2022, 7.000, 7.000, 9.000, 7.000, 8.000, 7.000, 8.000, 5.000, 7.000, 6.000, 3.000, 2.000, 2.000, 2.000, 2.000, 6.000, 5.000, 3.000, 7.000, 5.000, 2.000, 1.000, 0.000, 7.000
08-06-2022, 9.000, 6.000, 4.000, 1.000,-1.000, 5.000, 6.000, 4.000, 5.000, 6.000, 6.000, 4.000, 3.000, 6.000, 8.000, 7.000, 5.000, 6.000, 9.000, 6.000, 6.000, 6.000, 7.000, 6.000
09-06-2022, 8.000, 7.000, 7.000,11.000, 8.000, 8.000, 8.000,10.000, 9.000,11.000,10.000,11.000,12.000, 9.000, 6.000, 5.000, 8.000, 7.000, 4.000, 7.000, 6.000, 4.000, 1.000, 5.000
10-06-2022, 7.000, 5.000, 3.000, 7.000,10.000,11.000,11.000,10.000,12.000,10.000, 7.000,11.000, 8.000, 8.000, 8.000, 8.000, 6.000, 8.000, 9.000, 9.000,10.000, 9.000,10.000,11.000
11-06-2022, 9.000,13.000,12.000,10.000,10.000,11.000, 8.000, 6.000, 7.000, 6.000, 8.000, 6.000, 8.000, 5.000, 7.000, 8.000,10.000, 6.000,10.000, 9.000, 6.000, 7.000, 6.000, 7.000
