   Date   , 01:00, 02:00, 03:00, 04:00, 05:00, 06:00, 07:00, 08:00, 09:00, 10:00, 11:00, 12:00, 13:00, 14:00, 15:00, 16:00, 17:00, 18:00, 19:00, 20:00, 21:00, 22:00, 23:00, 24:00
07-02-2019, 4.091, 4.991, 6.691, 7.591, 2.091, 5.491, 4.191, 5.991, 5.691, 5.891, 4.491, 5.091, 4.191, 5.691, 4.591, 4.591, 6.391, 6.691, 6.191, 5.491, 8.191, 7.891, 7.891, 8.591
08-02-2019, 8.268, 5.768, 5.468, 5.168, 4.768, 6.068, 5.168, 6.768, 5.268, 5.968, 6.868, 8.968, 5.968, 5.368, 5.468, 4.468, 8.168, 8.668,14.968,12.068,11.268,10.668, 8.568, 7.068
09-02-2019, 6.945, 4.545, 5.045, 4.945, 6.445, 9.345, 7.245, 9.145, 7.545, 4.545, 7.545, 6.545, 7.045, 5.845, 8.545, 7.845, 8.945, 9.945, 8.545,10.245, 5.145, 5.645, 4.845, 3.045
10-02-2019, 4.723, 5.423, 4.523, 3.623, 3.923, 4.723, 3.323, 3.323, 3.923, 3.023, 5.623, 4.523, 3.923, 4.123, 5.523, 5.223, 5.023, 7.223, 6.323, 5.423, 6.923, 7.623, 6.623, 6.023
11-02-2019, 5.900, 4.500, 4.000, 4.300, 4.100, 6.000, 7.700, 9.000, 8.700,10.500, 8.200, 9.300, 7.300, 6.300, 6.500,11.200, 9.800, 9.200,13.800,21.400,17.800,29.100,18.500,15.600
12-02-2019,15.377,15.277,13.477,11.777, 8.977, 6.077, 7.877, 8.977, 9.377,11.277, 9.477, 9.377,10.377, 9.377, 6.477, 7.577, 9.077, 6.377,11.777,16.877,13.977,10.677,11.077, 9.577
13-02-2019,10.755, 8.955,11.755, 8.855,11.755,11.855,12.655,12.855,11.955,14.555,19.355,18.155,17.455,16.355,13.355,14.055,13.055,14.255,17.455,19.155,17.055,16.655,20.655,31.055
14-02-2019,22.832,22.732,23.932,22.432,25.032,27.932,29.932,28.732,27.332,34.032,38.132,29.332,21.532,19.932,21.432,16.832,20.132,24.232,28.332,29.732,28.032,32.032,32.632,30.232
15-02-2019,32.309,32.909,31.109,31.809,32.109,31.609,35.809,37.909,43.209,28.809,34.009,39.409,33.509,17.709,16.709,21.509,24.009,31.509,38.609,38.509,32.909,28.109,29.809,31.409
16-02-2019,30.686,30.886,31.686,31.386,35.886,36.686,35.986,40.686,41.786,24.186,27.886,20.186,26.386,24.286,22.986,21.986,18.486,19.786,24.586,25.786,24.486,18.686,22.086,17.186
17-02-2019,15.264,17.064,18.664,23.764,33.064,35.364,33.464,30.764,26.464,22.564,20.164,16.664,15.264,17.564,17.264,17.464,18.264,16.264,16.364,18.764,18.664,17.364,17.764,13.864
