"","count_point_id","direction_of_travel","year","count_date","hour","region_id","region_name","local_authority_id","local_authority_name","road_name","road_type","easting","northing","latitude","longitude","pedal_cycles","two_wheeled_motor_vehicles","cars_and_taxis","buses_and_coaches","lgvs","hgvs_2_rigid_axle","hgvs_3_rigid_axle","hgvs_4_or_more_rigid_axle","hgvs_3_or_4_articulated_axle","hgvs_5_articulated_axle","hgvs_6_articulated_axle","all_hgvs","all_motor_vehicles"
"1850",803060,"W",2020,"2020-06-03","14:00:00",6,"London",118,"Brent","C","Minor",521876,186494,51.564162,-0.24309773,5,14,82,20,14,0,0,0,0,0,0,0,130
"1851",803060,"W",2020,"2020-06-03","15:00:00",6,"London",118,"Brent","C","Minor",521876,186494,51.564162,-0.24309773,2,8,77,17,16,0,0,0,0,0,0,0,118
"1852",803060,"W",2020,"2020-06-03","16:00:00",6,"London",118,"Brent","C","Minor",521876,186494,51.564162,-0.24309773,3,13,80,19,10,3,0,0,0,0,0,3,125
"1853",803060,"W",2020,"2020-06-03","17:00:00",6,"London",118,"Brent","C","Minor",521876,186494,51.564162,-0.24309773,5,10,87,18,11,0,0,0,0,0,0,0,126
"1854",803060,"W",2020,"2020-06-03","18:00:00",6,"London",118,"Brent","C","Minor",521876,186494,51.564162,-0.24309773,0,9,76,17,6,0,1,0,0,0,0,1,109
"1855",803060,"W",2020,"2020-06-03","07:00:00",6,"London",118,"Brent","C","Minor",521876,186494,51.564162,-0.24309773,1,1,58,13,26,4,2,0,0,0,0,6,104
"1856",803060,"W",2020,"2020-06-03","08:00:00",6,"London",118,"Brent","C","Minor",521876,186494,51.564162,-0.24309773,1,3,28,15,20,3,0,0,0,0,0,3,69
"1857",803060,"W",2020,"2020-06-03","09:00:00",6,"London",118,"Brent","C","Minor",521876,186494,51.564162,-0.24309773,1,10,42,18,15,0,1,0,0,0,0,1,86
"1858",803060,"W",2020,"2020-06-03","10:00:00",6,"London",118,"Brent","C","Minor",521876,186494,51.564162,-0.24309773,5,9,54,16,23,5,0,0,0,0,0,5,107
"1859",803060,"W",2020,"2020-06-03","11:00:00",6,"London",118,"Brent","C","Minor",521876,186494,51.564162,-0.24309773,0,8,51,21,10,1,1,0,0,0,0,2,92
"1860",803060,"W",2020,"2020-06-03","12:00:00",6,"London",118,"Brent","C","Minor",521876,186494,51.564162,-0.24309773,2,7,62,17,22,2,0,0,0,0,0,2,110
"1861",803060,"E",2020,"2020-06-03","13:00:00",6,"London",118,"Brent","C","Minor",521876,186494,51.564162,-0.24309773,2,17,163,18,43,4,0,0,0,0,0,4,245
"1862",803060,"E",2020,"2020-06-03","14:00:00",6,"London",118,"Brent","C","Minor",521876,186494,51.564162,-0.24309773,4,10,184,17,40,7,0,0,0,0,0,7,258
"1863",803060,"E",2020,"2020-06-03","15:00:00",6,"London",118,"Brent","C","Minor",521876,186494,51.564162,-0.24309773,2,20,218,19,42,6,2,0,0,0,0,8,307
"1864",803060,"E",2020,"2020-06-03","16:00:00",6,"London",118,"Brent","C","Minor",521876,186494,51.564162,-0.24309773,1,12,208,19,50,3,0,0,0,0,0,3,292
"1865",803060,"E",2020,"2020-06-03","17:00:00",6,"London",118,"Brent","C","Minor",521876,186494,51.564162,-0.24309773,2,20,304,18,63,6,0,0,0,0,0,6,411
"1866",803060,"E",2020,"2020-06-03","18:00:00",6,"London",118,"Brent","C","Minor",521876,186494,51.564162,-0.24309773,5,8,245,17,31,3,0,0,0,0,0,3,304
"1867",803442,"E",2020,"2020-05-07","14:00:00",6,"London",105,"Greenwich","U","Minor",542643,176503,51.469521,0.05227448,10,0,33,0,8,1,0,0,0,0,0,1,42
"1868",803442,"E",2020,"2020-05-07","15:00:00",6,"London",105,"Greenwich","U","Minor",542643,176503,51.469521,0.05227448,2,0,37,0,10,0,0,0,0,0,0,0,47
"1869",803442,"E",2020,"2020-05-07","16:00:00",6,"London",105,"Greenwich","U","Minor",542643,176503,51.469521,0.05227448,5,0,46,0,6,1,0,0,0,0,0,1,53
"1870",803442,"E",2020,"2020-05-07","17:00:00",6,"London",105,"Greenwich","U","Minor",542643,176503,51.469521,0.05227448,7,2,26,0,6,0,0,0,0,0,0,0,34
"1871",803442,"E",2020,"2020-05-07","18:00:00",6,"London",105,"Greenwich","U","Minor",542643,176503,51.469521,0.05227448,5,1,37,0,2,1,0,0,0,0,0,1,41
"1872",803442,"W",2020,"2020-05-07","07:00:00",6,"London",105,"Greenwich","U","Minor",542643,176503,51.469521,0.05227448,0,0,10,0,7,0,0,0,0,0,0,0,17
"1873",803442,"E",2020,"2020-05-07","08:00:00",6,"London",105,"Greenwich","U","Minor",542643,176503,51.469521,0.05227448,2,0,17,0,6,1,0,0,0,0,0,1,24
"1874",803442,"E",2020,"2020-05-07","09:00:00",6,"London",105,"Greenwich","U","Minor",542643,176503,51.469521,0.05227448,2,0,18,0,1,0,0,0,0,0,0,0,19
"1875",803442,"E",2020,"2020-05-07","10:00:00",6,"London",105,"Greenwich","U","Minor",542643,176503,51.469521,0.05227448,3,0,32,0,2,1,0,0,0,0,0,1,35
"1876",803442,"E",2020,"2020-05-07","11:00:00",6,"London",105,"Greenwich","U","Minor",542643,176503,51.469521,0.05227448,3,0,24,0,5,1,0,0,0,0,0,1,30
"1877",803442,"E",2020,"2020-05-07","12:00:00",6,"London",105,"Greenwich","U","Minor",542643,176503,51.469521,0.05227448,5,1,32,0,4,0,0,0,0,0,0,0,37
"1878",803442,"E",2020,"2020-05-07","13:00:00",6,"London",105,"Greenwich","U","Minor",542643,176503,51.469521,0.05227448,4,1,32,0,6,0,0,0,0,0,0,0,39
"1879",803442,"W",2020,"2020-05-07","14:00:00",6,"London",105,"Greenwich","U","Minor",542643,176503,51.469521,0.05227448,7,0,26,0,9,0,0,0,0,0,0,0,35
"1880",803442,"W",2020,"2020-05-07","15:00:00",6,"London",105,"Greenwich","U","Minor",542643,176503,51.469521,0.05227448,2,0,30,0,1,2,0,0,0,0,0,2,33
"1881",803442,"W",2020,"2020-05-07","16:00:00",6,"London",105,"Greenwich","U","Minor",542643,176503,51.469521,0.05227448,5,0,29,0,2,0,0,0,0,0,0,0,31
"1882",803442,"W",2020,"2020-05-07","17:00:00",6,"London",105,"Greenwich","U","Minor",542643,176503,51.469521,0.05227448,3,1,39,0,4,0,0,0,0,0,0,0,44
"1883",803442,"W",2020,"2020-05-07","18:00:00",6,"London",105,"Greenwich","U","Minor",542643,176503,51.469521,0.05227448,4,3,26,0,4,0,0,0,0,0,0,0,33
"1884",803442,"E",2020,"2020-05-07","07:00:00",6,"London",105,"Greenwich","U","Minor",542643,176503,51.469521,0.05227448,3,0,10,0,1,0,0,0,1,0,0,1,12
"1885",803442,"W",2020,"2020-05-07","08:00:00",6,"London",105,"Greenwich","U","Minor",542643,176503,51.469521,0.05227448,2,0,20,0,2,3,0,0,0,0,0,3,25
"1886",803442,"W",2020,"2020-05-07","09:00:00",6,"London",105,"Greenwich","U","Minor",542643,176503,51.469521,0.05227448,1,0,19,0,2,0,0,0,0,0,0,0,21
"1887",803442,"W",2020,"2020-05-07","10:00:00",6,"London",105,"Greenwich","U","Minor",542643,176503,51.469521,0.05227448,4,0,24,0,1,1,0,0,0,0,0,1,26
"1888",803442,"W",2020,"2020-05-07","11:00:00",6,"London",105,"Greenwich","U","Minor",542643,176503,51.469521,0.05227448,2,0,18,0,0,1,0,0,0,0,0,1,19
"1889",803442,"W",2020,"2020-05-07","12:00:00",6,"London",105,"Greenwich","U","Minor",542643,176503,51.469521,0.05227448,1,1,31,0,4,1,0,0,0,0,0,1,37
"1890",803442,"W",2020,"2020-05-07","13:00:00",6,"London",105,"Greenwich","U","Minor",542643,176503,51.469521,0.05227448,4,1,28,0,9,0,0,0,0,0,0,0,38
"1891",811112,"N",2020,"2020-05-12","10:00:00",6,"London",109,"Westminster","B414","Minor",525507,183196,51.533728,-0.19191667,3,5,55,0,28,5,2,0,0,0,0,7,95
"1892",811112,"N",2020,"2020-05-12","11:00:00",6,"London",109,"Westminster","B414","Minor",525507,183196,51.533728,-0.19191667,7,6,61,0,32,5,2,0,0,0,0,7,106
"1893",811112,"N",2020,"2020-05-12","12:00:00",6,"London",109,"Westminster","B414","Minor",525507,183196,51.533728,-0.19191667,7,14,67,0,27,5,0,0,0,1,0,6,114
"1894",811112,"N",2020,"2020-05-12","13:00:00",6,"London",109,"Westminster","B414","Minor",525507,183196,51.533728,-0.19191667,12,14,75,0,22,3,0,2,0,0,0,5,116
"1895",811112,"N",2020,"2020-05-12","14:00:00",6,"London",109,"Westminster","B414","Minor",525507,183196,51.533728,-0.19191667,9,14,81,0,26,1,0,0,0,0,0,1,122
"1896",811112,"N",2020,"2020-05-12","15:00:00",6,"London",109,"Westminster","B414","Minor",525507,183196,51.533728,-0.19191667,14,12,86,0,28,2,1,0,0,0,0,3,129
"1897",811112,"S",2020,"2020-05-12","16:00:00",6,"London",109,"Westminster","B414","Minor",525507,183196,51.533728,-0.19191667,9,10,79,0,17,3,1,0,0,0,0,4,110
"1898",811112,"S",2020,"2020-05-12","17:00:00",6,"London",109,"Westminster","B414","Minor",525507,183196,51.533728,-0.19191667,15,16,81,0,8,2,0,0,0,0,0,2,107
"1899",811112,"S",2020,"2020-05-12","18:00:00",6,"London",109,"Westminster","B414","Minor",525507,183196,51.533728,-0.19191667,13,19,95,0,10,3,0,0,0,0,0,3,127
"1900",811112,"N",2020,"2020-05-12","07:00:00",6,"London",109,"Westminster","B414","Minor",525507,183196,51.533728,-0.19191667,9,0,42,3,13,6,2,0,0,0,0,8,66
"1901",811112,"N",2020,"2020-05-12","08:00:00",6,"London",109,"Westminster","B414","Minor",525507,183196,51.533728,-0.19191667,5,1,35,1,16,5,0,0,0,0,0,5,58
"1902",811112,"N",2020,"2020-05-12","09:00:00",6,"London",109,"Westminster","B414","Minor",525507,183196,51.533728,-0.19191667,2,3,37,3,17,10,0,0,0,0,1,11,71
"1903",811112,"S",2020,"2020-05-12","10:00:00",6,"London",109,"Westminster","B414","Minor",525507,183196,51.533728,-0.19191667,4,3,56,0,25,5,1,1,0,0,0,7,91
"1904",811112,"S",2020,"2020-05-12","11:00:00",6,"London",109,"Westminster","B414","Minor",525507,183196,51.533728,-0.19191667,6,3,56,0,19,2,1,0,0,0,0,3,81
"1905",811112,"S",2020,"2020-05-12","12:00:00",6,"London",109,"Westminster","B414","Minor",525507,183196,51.533728,-0.19191667,9,8,74,0,24,5,2,0,0,0,0,7,113
"1906",811112,"S",2020,"2020-05-12","13:00:00",6,"London",109,"Westminster","B414","Minor",525507,183196,51.533728,-0.19191667,7,10,69,0,20,4,0,1,0,0,1,6,105
"1907",811112,"S",2020,"2020-05-12","14:00:00",6,"London",109,"Westminster","B414","Minor",525507,183196,51.533728,-0.19191667,20,11,75,0,17,3,0,0,0,0,0,3,106
"1908",811112,"S",2020,"2020-05-12","15:00:00",6,"London",109,"Westminster","B414","Minor",525507,183196,51.533728,-0.19191667,12,10,81,0,17,2,1,0,0,0,0,3,111
"1909",811112,"N",2020,"2020-05-12","16:00:00",6,"London",109,"Westminster","B414","Minor",525507,183196,51.533728,-0.19191667,13,12,112,0,20,2,0,0,0,0,0,2,146
"1910",811112,"N",2020,"2020-05-12","17:00:00",6,"London",109,"Westminster","B414","Minor",525507,183196,51.533728,-0.19191667,16,16,87,0,24,3,0,0,0,0,0,3,130
"1911",811112,"N",2020,"2020-05-12","18:00:00",6,"London",109,"Westminster","B414","Minor",525507,183196,51.533728,-0.19191667,11,20,93,0,7,1,0,0,0,0,0,1,121
"1912",811112,"S",2020,"2020-05-12","07:00:00",6,"London",109,"Westminster","B414","Minor",525507,183196,51.533728,-0.19191667,5,2,49,0,29,2,1,1,0,0,0,4,84
"1913",811112,"S",2020,"2020-05-12","08:00:00",6,"London",109,"Westminster","B414","Minor",525507,183196,51.533728,-0.19191667,5,3,53,0,24,6,1,0,0,0,1,8,88
"1914",811112,"S",2020,"2020-05-12","09:00:00",6,"London",109,"Westminster","B414","Minor",525507,183196,51.533728,-0.19191667,3,0,37,0,17,3,0,0,0,0,0,3,57
"1915",811198,"E",2020,"2020-07-02","07:00:00",6,"London",125,"Waltham Forest","U","Minor",538823,191091,51.601557,0.00306052,2,0,1,0,0,0,0,0,0,0,0,0,1
"1916",811198,"E",2020,"2020-07-02","08:00:00",6,"London",125,"Waltham Forest","U","Minor",538823,191091,51.601557,0.00306052,1,0,7,0,0,1,0,0,0,0,0,1,8
"1917",811198,"E",2020,"2020-07-02","09:00:00",6,"London",125,"Waltham Forest","U","Minor",538823,191091,51.601557,0.00306052,0,0,5,0,1,0,0,0,0,0,0,0,6
"1918",811198,"E",2020,"2020-07-02","10:00:00",6,"London",125,"Waltham Forest","U","Minor",538823,191091,51.601557,0.00306052,0,0,5,0,1,0,0,0,0,0,0,0,6
"1919",811198,"E",2020,"2020-07-02","11:00:00",6,"London",125,"Waltham Forest","U","Minor",538823,191091,51.601557,0.00306052,0,0,6,0,0,0,0,0,0,0,0,0,6
"1920",811198,"E",2020,"2020-07-02","12:00:00",6,"London",125,"Waltham Forest","U","Minor",538823,191091,51.601557,0.00306052,1,0,9,0,0,0,0,0,0,0,0,0,9
"1921",811198,"W",2020,"2020-07-02","13:00:00",6,"London",125,"Waltham Forest","U","Minor",538823,191091,51.601557,0.00306052,1,0,11,0,1,0,0,0,0,0,0,0,12
"1922",811198,"W",2020,"2020-07-02","14:00:00",6,"London",125,"Waltham Forest","U","Minor",538823,191091,51.601557,0.00306052,2,1,10,0,4,0,0,0,0,0,0,0,15
"1923",811198,"W",2020,"2020-07-02","16:00:00",6,"London",125,"Waltham Forest","U","Minor",538823,191091,51.601557,0.00306052,2,1,19,0,3,1,0,0,0,0,0,1,24
"1924",811198,"W",2020,"2020-07-02","17:00:00",6,"London",125,"Waltham Forest","U","Minor",538823,191091,51.601557,0.00306052,2,0,23,0,5,0,1,0,0,0,0,1,29
"1925",811198,"W",2020,"2020-07-02","18:00:00",6,"London",125,"Waltham Forest","U","Minor",538823,191091,51.601557,0.00306052,0,0,19,0,1,1,0,0,0,0,0,1,21
"1926",811198,"W",2020,"2020-07-02","15:00:00",6,"London",125,"Waltham Forest","U","Minor",538823,191091,51.601557,0.00306052,0,0,19,0,6,0,0,0,0,0,0,0,25
"1927",811198,"W",2020,"2020-07-02","07:00:00",6,"London",125,"Waltham Forest","U","Minor",538823,191091,51.601557,0.00306052,3,0,8,0,1,0,0,0,0,0,0,0,9
"1928",811198,"W",2020,"2020-07-02","08:00:00",6,"London",125,"Waltham Forest","U","Minor",538823,191091,51.601557,0.00306052,2,0,7,0,3,1,0,0,0,0,0,1,11
"1929",811198,"W",2020,"2020-07-02","09:00:00",6,"London",125,"Waltham Forest","U","Minor",538823,191091,51.601557,0.00306052,0,0,9,0,0,0,0,0,0,0,0,0,9
"1930",811198,"W",2020,"2020-07-02","10:00:00",6,"London",125,"Waltham Forest","U","Minor",538823,191091,51.601557,0.00306052,0,1,9,0,6,0,0,0,0,0,0,0,16
"1931",811198,"W",2020,"2020-07-02","11:00:00",6,"London",125,"Waltham Forest","U","Minor",538823,191091,51.601557,0.00306052,0,0,11,0,4,0,0,0,0,0,0,0,15
"1932",811198,"W",2020,"2020-07-02","12:00:00",6,"London",125,"Waltham Forest","U","Minor",538823,191091,51.601557,0.00306052,1,0,15,0,2,1,0,0,0,0,0,1,18
"1933",811198,"E",2020,"2020-07-02","13:00:00",6,"London",125,"Waltham Forest","U","Minor",538823,191091,51.601557,0.00306052,2,0,8,0,0,0,0,0,0,0,0,0,8
"1934",811198,"E",2020,"2020-07-02","14:00:00",6,"London",125,"Waltham Forest","U","Minor",538823,191091,51.601557,0.00306052,0,0,3,0,1,0,0,0,0,0,0,0,4
"1935",811198,"E",2020,"2020-07-02","15:00:00",6,"London",125,"Waltham Forest","U","Minor",538823,191091,51.601557,0.00306052,3,0,2,0,5,0,0,0,0,0,0,0,7
"1936",811198,"E",2020,"2020-07-02","16:00:00",6,"London",125,"Waltham Forest","U","Minor",538823,191091,51.601557,0.00306052,1,0,6,0,0,0,0,0,0,0,0,0,6
"1937",811198,"E",2020,"2020-07-02","17:00:00",6,"London",125,"Waltham Forest","U","Minor",538823,191091,51.601557,0.00306052,2,0,8,0,0,0,0,0,0,0,0,0,8
"1938",811198,"E",2020,"2020-07-02","18:00:00",6,"London",125,"Waltham Forest","U","Minor",538823,191091,51.601557,0.00306052,0,0,1,0,0,0,1,0,0,0,0,1,2
"1939",811005,"E",2020,"2020-06-12","07:00:00",6,"London",103,"Southwark","U","Minor",535966,180101,51.503496,-0.0424098,0,0,12,0,5,1,0,0,0,0,0,1,18
"1940",811005,"E",2020,"2020-06-12","08:00:00",6,"London",103,"Southwark","U","Minor",535966,180101,51.503496,-0.0424098,1,0,20,0,5,0,0,0,0,0,0,0,25
"1941",811005,"E",2020,"2020-06-12","09:00:00",6,"London",103,"Southwark","U","Minor",535966,180101,51.503496,-0.0424098,4,0,24,0,9,3,0,0,0,0,0,3,36
"1942",811005,"E",2020,"2020-06-12","10:00:00",6,"London",103,"Southwark","U","Minor",535966,180101,51.503496,-0.0424098,0,0,29,0,9,1,0,0,0,0,0,1,39
"1943",811005,"E",2020,"2020-06-12","11:00:00",6,"London",103,"Southwark","U","Minor",535966,180101,51.503496,-0.0424098,2,0,27,0,6,0,0,0,0,0,0,0,33
"1944",811005,"E",2020,"2020-06-12","12:00:00",6,"London",103,"Southwark","U","Minor",535966,180101,51.503496,-0.0424098,2,3,36,0,2,0,0,0,0,0,0,0,41
"1945",811005,"W",2020,"2020-06-12","13:00:00",6,"London",103,"Southwark","U","Minor",535966,180101,51.503496,-0.0424098,4,2,33,0,8,0,0,0,0,0,0,0,43
"1946",811005,"W",2020,"2020-06-12","14:00:00",6,"London",103,"Southwark","U","Minor",535966,180101,51.503496,-0.0424098,4,4,41,0,9,1,0,0,0,0,0,1,55
"1947",811005,"W",2020,"2020-06-12","15:00:00",6,"London",103,"Southwark","U","Minor",535966,180101,51.503496,-0.0424098,5,1,36,0,4,2,0,0,0,0,0,2,43
"1948",811005,"W",2020,"2020-06-12","16:00:00",6,"London",103,"Southwark","U","Minor",535966,180101,51.503496,-0.0424098,0,3,35,0,2,0,0,0,0,0,0,0,40
"1949",811005,"W",2020,"2020-06-12","17:00:00",6,"London",103,"Southwark","U","Minor",535966,180101,51.503496,-0.0424098,4,4,58,0,5,0,0,0,0,0,0,0,67
"1950",811005,"W",2020,"2020-06-12","18:00:00",6,"London",103,"Southwark","U","Minor",535966,180101,51.503496,-0.0424098,5,7,47,0,4,0,0,0,0,0,0,0,58
"1951",811005,"W",2020,"2020-06-12","07:00:00",6,"London",103,"Southwark","U","Minor",535966,180101,51.503496,-0.0424098,1,1,11,0,2,2,0,0,0,0,0,2,16
"1952",811005,"W",2020,"2020-06-12","08:00:00",6,"London",103,"Southwark","U","Minor",535966,180101,51.503496,-0.0424098,1,3,22,0,3,3,1,0,0,0,0,4,32
"1953",811005,"W",2020,"2020-06-12","09:00:00",6,"London",103,"Southwark","U","Minor",535966,180101,51.503496,-0.0424098,4,0,27,0,6,2,0,0,0,0,0,2,35
"1954",811005,"W",2020,"2020-06-12","10:00:00",6,"London",103,"Southwark","U","Minor",535966,180101,51.503496,-0.0424098,2,0,14,0,4,2,0,0,0,0,0,2,20
"1955",811005,"W",2020,"2020-06-12","11:00:00",6,"London",103,"Southwark","U","Minor",535966,180101,51.503496,-0.0424098,3,0,28,0,12,0,0,0,0,0,0,0,40
"1956",811005,"W",2020,"2020-06-12","12:00:00",6,"London",103,"Southwark","U","Minor",535966,180101,51.503496,-0.0424098,5,2,36,0,4,1,0,0,0,0,0,1,43
"1957",811005,"E",2020,"2020-06-12","13:00:00",6,"London",103,"Southwark","U","Minor",535966,180101,51.503496,-0.0424098,1,2,29,0,8,1,0,0,0,0,0,1,40
"1958",811005,"E",2020,"2020-06-12","14:00:00",6,"London",103,"Southwark","U","Minor",535966,180101,51.503496,-0.0424098,8,2,28,0,5,0,0,0,0,0,0,0,35
"1959",811005,"E",2020,"2020-06-12","15:00:00",6,"London",103,"Southwark","U","Minor",535966,180101,51.503496,-0.0424098,1,1,38,0,5,0,0,0,0,0,0,0,44
"1960",811005,"E",2020,"2020-06-12","16:00:00",6,"London",103,"Southwark","U","Minor",535966,180101,51.503496,-0.0424098,1,5,30,0,2,0,0,0,0,0,0,0,37
"1961",811005,"E",2020,"2020-06-12","17:00:00",6,"London",103,"Southwark","U","Minor",535966,180101,51.503496,-0.0424098,1,6,37,0,5,0,0,0,0,0,0,0,48
"1962",811005,"E",2020,"2020-06-12","18:00:00",6,"London",103,"Southwark","U","Minor",535966,180101,51.503496,-0.0424098,4,7,44,0,2,1,0,0,0,0,0,1,54
"1963",811037,"N",2020,"2020-06-01","07:00:00",6,"London",57,"Barnet","U","Minor",521653,192709,51.620065,-0.24416091,0,1,86,3,25,1,0,0,0,0,0,1,116
"1964",811037,"N",2020,"2020-06-01","08:00:00",6,"London",57,"Barnet","U","Minor",521653,192709,51.620065,-0.24416091,1,0,94,4,21,5,2,0,0,0,0,7,126
"1965",811037,"N",2020,"2020-06-01","09:00:00",6,"London",57,"Barnet","U","Minor",521653,192709,51.620065,-0.24416091,4,2,87,5,22,3,1,0,0,1,0,5,121
"1966",811037,"N",2020,"2020-06-01","10:00:00",6,"London",57,"Barnet","U","Minor",521653,192709,51.620065,-0.24416091,2,3,89,5,28,4,1,0,0,0,0,5,130
"1967",811037,"N",2020,"2020-06-01","11:00:00",6,"London",57,"Barnet","U","Minor",521653,192709,51.620065,-0.24416091,1,4,99,5,21,2,0,0,0,0,0,2,131
"1968",811037,"N",2020,"2020-06-01","12:00:00",6,"London",57,"Barnet","U","Minor",521653,192709,51.620065,-0.24416091,2,2,145,5,24,2,2,0,0,0,0,4,180
"1969",811037,"S",2020,"2020-06-01","13:00:00",6,"London",57,"Barnet","U","Minor",521653,192709,51.620065,-0.24416091,4,3,139,7,21,5,0,0,0,0,0,5,175
"1970",811037,"S",2020,"2020-06-01","14:00:00",6,"London",57,"Barnet","U","Minor",521653,192709,51.620065,-0.24416091,9,0,140,6,20,3,0,0,0,0,0,3,169
"1971",811037,"S",2020,"2020-06-01","15:00:00",6,"London",57,"Barnet","U","Minor",521653,192709,51.620065,-0.24416091,4,6,156,6,18,0,0,0,0,0,0,0,186
"1972",811037,"S",2020,"2020-06-01","16:00:00",6,"London",57,"Barnet","U","Minor",521653,192709,51.620065,-0.24416091,1,5,172,4,20,4,0,0,0,0,0,4,205
"1973",811037,"S",2020,"2020-06-01","17:00:00",6,"London",57,"Barnet","U","Minor",521653,192709,51.620065,-0.24416091,3,0,191,6,22,1,0,0,0,0,0,1,220
"1974",811037,"S",2020,"2020-06-01","18:00:00",6,"London",57,"Barnet","U","Minor",521653,192709,51.620065,-0.24416091,0,4,154,4,13,0,0,0,0,0,0,0,175
"1975",811037,"S",2020,"2020-06-01","07:00:00",6,"London",57,"Barnet","U","Minor",521653,192709,51.620065,-0.24416091,6,3,134,3,55,2,0,0,0,0,0,2,197
"1976",811037,"S",2020,"2020-06-01","08:00:00",6,"London",57,"Barnet","U","Minor",521653,192709,51.620065,-0.24416091,1,2,137,3,21,5,1,0,0,0,0,6,169
"1977",811037,"S",2020,"2020-06-01","09:00:00",6,"London",57,"Barnet","U","Minor",521653,192709,51.620065,-0.24416091,5,2,125,4,29,2,1,0,0,0,0,3,163
"1978",811037,"S",2020,"2020-06-01","10:00:00",6,"London",57,"Barnet","U","Minor",521653,192709,51.620065,-0.24416091,1,2,114,8,24,10,0,0,0,0,0,10,158
"1979",811037,"S",2020,"2020-06-01","11:00:00",6,"London",57,"Barnet","U","Minor",521653,192709,51.620065,-0.24416091,3,3,131,5,22,8,1,0,0,0,0,9,170
"1980",811037,"S",2020,"2020-06-01","12:00:00",6,"London",57,"Barnet","U","Minor",521653,192709,51.620065,-0.24416091,4,0,140,6,30,2,1,0,0,0,0,3,179
"1981",811037,"N",2020,"2020-06-01","13:00:00",6,"London",57,"Barnet","U","Minor",521653,192709,51.620065,-0.24416091,4,2,131,5,23,3,0,0,0,0,0,3,164
"1982",811037,"N",2020,"2020-06-01","14:00:00",6,"London",57,"Barnet","U","Minor",521653,192709,51.620065,-0.24416091,5,1,152,6,27,2,1,0,0,0,0,3,189
"1983",811037,"N",2020,"2020-06-01","15:00:00",6,"London",57,"Barnet","U","Minor",521653,192709,51.620065,-0.24416091,0,3,157,6,33,2,0,0,0,0,0,2,201
"1984",811037,"N",2020,"2020-06-01","16:00:00",6,"London",57,"Barnet","U","Minor",521653,192709,51.620065,-0.24416091,2,3,157,5,26,2,0,0,0,0,0,2,193
"1985",811037,"N",2020,"2020-06-01","17:00:00",6,"London",57,"Barnet","U","Minor",521653,192709,51.620065,-0.24416091,4,4,169,5,23,1,0,0,0,0,0,1,202
"1986",811037,"N",2020,"2020-06-01","18:00:00",6,"London",57,"Barnet","U","Minor",521653,192709,51.620065,-0.24416091,3,5,153,5,11,0,0,0,0,0,0,0,174
"1987",811166,"E",2020,"2020-05-19","07:00:00",6,"London",165,"Haringey","U","Minor",531928,188611,51.580927,-0.09736672,0,0,3,0,0,0,0,0,0,0,0,0,3
"1988",811166,"E",2020,"2020-05-19","08:00:00",6,"London",165,"Haringey","U","Minor",531928,188611,51.580927,-0.09736672,1,1,2,0,5,1,0,0,0,0,0,1,9
"1989",811166,"E",2020,"2020-05-19","09:00:00",6,"London",165,"Haringey","U","Minor",531928,188611,51.580927,-0.09736672,1,0,5,0,2,0,0,1,0,0,0,1,8
"1990",811166,"E",2020,"2020-05-19","10:00:00",6,"London",165,"Haringey","U","Minor",531928,188611,51.580927,-0.09736672,2,0,6,0,4,0,0,1,0,0,0,1,11
"1991",811166,"E",2020,"2020-05-19","11:00:00",6,"London",165,"Haringey","U","Minor",531928,188611,51.580927,-0.09736672,3,4,8,0,5,0,0,0,0,0,0,0,17
"1992",811166,"E",2020,"2020-05-19","12:00:00",6,"London",165,"Haringey","U","Minor",531928,188611,51.580927,-0.09736672,2,0,11,0,3,1,0,0,0,0,0,1,15
"1993",811166,"W",2020,"2020-05-19","13:00:00",6,"London",165,"Haringey","U","Minor",531928,188611,51.580927,-0.09736672,0,3,9,0,4,0,0,0,0,0,0,0,16
"1994",811166,"W",2020,"2020-05-19","14:00:00",6,"London",165,"Haringey","U","Minor",531928,188611,51.580927,-0.09736672,10,4,10,0,2,1,0,0,0,0,0,1,17
"1995",811166,"W",2020,"2020-05-19","15:00:00",6,"London",165,"Haringey","U","Minor",531928,188611,51.580927,-0.09736672,2,3,6,0,1,0,0,0,0,0,0,0,10
"1996",811166,"W",2020,"2020-05-19","16:00:00",6,"London",165,"Haringey","U","Minor",531928,188611,51.580927,-0.09736672,3,5,15,0,6,0,0,1,0,0,0,1,27
"1997",811166,"W",2020,"2020-05-19","17:00:00",6,"London",165,"Haringey","U","Minor",531928,188611,51.580927,-0.09736672,3,3,15,0,2,0,0,0,0,0,0,0,20
"1998",811166,"W",2020,"2020-05-19","18:00:00",6,"London",165,"Haringey","U","Minor",531928,188611,51.580927,-0.09736672,3,4,11,0,1,0,0,0,0,0,0,0,16
"1999",811166,"W",2020,"2020-05-19","07:00:00",6,"London",165,"Haringey","U","Minor",531928,188611,51.580927,-0.09736672,0,0,1,0,1,0,0,0,0,0,0,0,2
"2000",811166,"W",2020,"2020-05-19","08:00:00",6,"London",165,"Haringey","U","Minor",531928,188611,51.580927,-0.09736672,2,1,6,0,0,0,0,0,0,0,0,0,7
"2001",811166,"W",2020,"2020-05-19","09:00:00",6,"London",165,"Haringey","U","Minor",531928,188611,51.580927,-0.09736672,2,0,5,0,1,0,0,1,0,0,0,1,7
